episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
24,1.0,-5.680570997170714,-5.470945631434297,151.3633185380844,24.229339464141702,3.1821728377223684,[24.229339464141702, 3.1821728377223684],0.0,False,True,0.23307301617280785,40,60.1771198586739,338.137,prepare,0.0
24,2.0,-5.680168199493862,-5.47074459947021,151.28303392492177,-28.464297521288156,2.0296938152760045,[-28.464297521288156, 2.0296938152760045],1.202,False,True,0.2326465603215505,40,60.1771198586739,338.179,in_progress,0.0
24,3.0,-5.684430949220846,-5.467508830055178,151.14868541683123,-12.876754694709348,1.9772957681262655,[-12.876754694709348, 1.9772957681262655],1.202,False,True,0.24144268298864346,40,60.1771198586739,338.228,in_progress,0.0
24,4.0,-5.686174800005087,-5.465864262344544,150.9811790553371,22.325514723843348,2.05625861095038,[22.325514723843348, 2.05625861095038],1.202,False,True,0.24529731478986905,40,60.1771198586739,338.328,in_progress,0.0
24,5.0,-5.734705993746207,-5.450700479343346,153.3475062981608,7.9495868114197705,1.25,[7.9495868114197705, 1.25],1.202,False,True,0.32813124646189906,41,60.1771198586739,338.418,in_progress,0.0
24,6.0,-5.784947126449316,-5.4389266533898795,156.12528809530988,-22.04667661889838,2.728981927918718,[-22.04667661889838, 2.728981927918718],1.202,False,True,0.41074991167015795,41,60.1771198586739,338.45,in_progress,0.0
24,7.0,-5.8664858210479816,-5.409501176819903,157.26641227777438,-30.0,3.84418724468324,[-30.0, 3.84418724468324],1.202,False,True,0.5530576209682669,41,60.1771198586739,338.505,in_progress,0.0
24,8.0,-5.911259552261086,-5.378911313412707,154.8567387159867,-30.0,4.0,[-30.0, 4.0],1.202,False,True,0.6427373245495055,41,60.1771198586739,338.573,in_progress,0.0
24,9.0,-5.984302918610896,-5.30348843601636,146.6125204957734,-20.01313025004511,1.3396925018262726,[-20.01313025004511, 1.3396925018262726],1.202,False,True,0.8094294133350416,42,60.1771198586739,338.651,in_progress,0.0
24,10.0,-6.063598438629177,-5.180839587985277,133.32810455539953,3.1682544363025613,2.550822342791978,[3.1682544363025613, 2.550822342791978],1.202,False,True,1.0230388795701595,42,60.1771198586739,338.652,in_progress,0.0
24,11.0,-6.072909613675356,-5.164548844694954,132.16791400666992,30.0,1.25,[30.0, 1.25],1.202,False,True,1.049632588762317,42,60.1771198586739,338.811,in_progress,0.0
24,12.0,-6.137850386664612,-5.072350222422053,129.22310220961495,30.0,4.0,[30.0, 4.0],1.202,False,True,1.217974982066003,42,60.1771198586739,338.845,in_progress,0.0
24,13.0,-6.186150807608227,-5.017381973704074,129.78849924875038,1.6242041058565029,2.342940672204758,[1.6242041058565029, 2.342940672204758],1.202,False,True,1.3322980760077208,43,60.1771198586739,338.894,in_progress,0.0
24,14.0,-6.234955867074675,-4.9655436263175705,130.70196511452554,30.0,3.0923839615500777,[30.0, 3.0923839615500777],1.202,False,True,1.4448525078356755,43,60.1771198586739,338.941,in_progress,0.0
24,15.0,-6.301295459225115,-4.8808156543451675,129.5632270118884,30.0,1.8366132294180713,[30.0, 1.8366132294180713],1.202,False,True,1.6093441990384594,43,60.1771198586739,339.039,in_progress,0.0
24,16.0,-6.399279699308802,-4.771396174761725,130.9498721049856,10.057413605657175,1.9257658970044762,[10.057413605657175, 1.9257658970044762],1.202,False,True,1.8396114019162912,44,60.1771198586739,339.081,in_progress,0.0
24,17.0,-6.658186848455703,-4.561665056512235,139.5780374822577,13.350971147870197,3.268151952261082,[13.350971147870197, 3.268151952261082],1.202,False,True,2.3853480231148056,45,60.1771198586739,339.191,in_progress,0.0
24,18.0,-6.774160491483936,-4.48847148420294,143.6884325245323,17.093339059349667,4.0,[17.093339059349667, 4.0],1.202,False,True,2.644631182537474,45,60.1771198586739,339.309,in_progress,0.0
24,19.0,-6.9744720426701745,-4.392238289301702,151.53344469022196,-30.0,1.25,[-30.0, 1.25],1.202,False,True,3.100978934095344,46,60.1771198586739,339.314,in_progress,0.0
24,20.0,-7.04317634898875,-4.365678091302966,154.83526934268255,-4.666819726213031,1.25,[-4.666819726213031, 1.25],1.202,False,True,3.215100810244981,46,60.1771198586739,339.492,in_progress,0.0
24,21.0,-7.263449779410317,-4.260155710609618,158.9825982094838,-23.169109118367103,2.3997234364336593,[-23.169109118367103, 2.3997234364336593],1.003,False,True,3.6943906695454496,47,60.1771198586739,339.548,in_progress,0.0
24,22.0,-7.349626082062203,-4.209057816215612,157.34717983052428,-30.0,3.191354012373365,[-30.0, 3.191354012373365],1.003,False,True,3.8416675396653277,48,60.1771198586739,339.596,in_progress,0.0
24,23.0,-7.474785636157621,-4.118412619050507,150.61835944792165,-30.0,3.2468602682946255,[-30.0, 3.2468602682946255],1.202,False,True,4.130330008822561,48,60.1771198586739,339.666,in_progress,0.0
24,24.0,-7.529546641296469,-4.071477109407595,147.07600656045165,-5.087423474121049,3.0063764459665396,[-5.087423474121049, 3.0063764459665396],1.003,False,True,4.213303714085967,48,60.1771198586739,339.734,in_progress,0.0
24,25.0,-7.704216695117594,-3.9049723272856314,137.8899920444343,-30.0,4.0,[-30.0, 4.0],1.003,False,True,4.505829552766233,49,60.1771198586739,339.832,in_progress,0.0
24,26.0,-7.814786739384185,-3.781706078979375,133.4733731137987,-16.556813078685856,3.633756197820005,[-16.556813078685856, 3.633756197820005],1.003,False,True,4.514735179779891,49,60.1771198586739,339.912,in_progress,0.0
24,27.0,-7.966257252006097,-3.577790030871152,127.29588134413738,-17.62593838994224,4.0,[-17.62593838994224, 4.0],0.004,False,True,4.740037120508969,49,60.1771198586739,339.95,in_progress,0.0
