episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
39,1.0,6.314719896066626,-1.5257331983978983,-119.27358790030787,30.0,3.5763699907870583,[30.0, 3.5763699907870583],0.0,False,True,0.23276918817107806,191,60.1771198586739,528.974,prepare,0.0
39,2.0,6.314768170447569,-1.5256756750524965,-119.31801950371877,-2.4166980797777633,2.008332970415403,[-2.4166980797777633, 2.008332970415403],1.202,False,True,0.23264656123256344,191,60.1771198586739,529.083,in_progress,0.0
39,3.0,6.29786754628064,-1.5573572199744647,-119.20326635340459,-10.395023062263721,3.159315000488074,[-10.395023062263721, 3.159315000488074],1.202,False,True,0.2923023376494749,192,60.1771198586739,529.165,in_progress,0.0
39,4.0,6.277755552716252,-1.587733006199558,-119.88431076206285,7.080503325291907,2.4585311270087327,[7.080503325291907, 2.4585311270087327],1.202,False,True,0.3526792477962726,192,60.1771198586739,529.201,in_progress,0.0
39,5.0,6.259959363685747,-1.6209992608185244,-119.6594199991139,-21.368930037465063,2.9016269044097447,[-21.368930037465063, 2.9016269044097447],1.202,False,True,0.4153598482563692,192,60.1771198586739,529.252,in_progress,0.0
39,6.0,6.243321945577034,-1.6555001801863827,-119.0547446137628,-12.973050946194434,4.0,[-12.973050946194434, 4.0],1.202,False,True,0.4788864898225387,192,60.1771198586739,529.295,in_progress,0.0
39,7.0,6.183621222908856,-1.7356960794739036,-121.94913550733054,-12.938034309149764,2.7138467931804073,[-12.938034309149764, 2.7138467931804073],1.202,False,True,0.6436961125984242,192,60.1771198586739,529.382,in_progress,0.0
39,8.0,6.118068213913242,-1.8019979421615342,-126.51025061385407,-17.105131253626695,2.9335241507490726,[-17.105131253626695, 2.9335241507490726],1.202,False,True,0.793176259266426,193,60.1771198586739,529.461,in_progress,0.0
39,9.0,6.029397761170139,-1.8721475394391445,-132.70082593457002,25.768280163750767,4.0,[25.768280163750767, 4.0],1.202,False,True,0.9670971317618959,193,60.1771198586739,529.578,in_progress,0.0
39,10.0,5.946772845375839,-1.935509851922025,-136.30514134541838,-12.485839010528796,2.2447774601772577,[-12.485839010528796, 2.2447774601772577],1.202,False,True,1.126581818481709,193,60.1771198586739,529.593,in_progress,0.0
39,11.0,5.728343499821933,-2.1059940686733882,-141.5473420071928,30.0,3.5853086052151775,[30.0, 3.5853086052151775],1.202,False,True,1.5527764162917124,194,60.1771198586739,529.741,in_progress,0.0
39,12.0,5.602147031013971,-2.197311871721026,-142.71548994609697,30.0,1.25,[30.0, 1.25],1.202,False,True,1.7883849860981016,195,60.1771198586739,529.817,in_progress,0.0
39,13.0,5.564786591588771,-2.2297853993191974,-142.0245271624198,30.0,2.4388113444111914,[30.0, 2.4388113444111914],1.202,False,True,1.8659921526969936,195,60.1771198586739,529.861,in_progress,0.0
39,14.0,5.472362401010429,-2.320652429133989,-138.97037043595074,30.0,2.1295933675752923,[30.0, 2.1295933675752923],1.202,False,True,2.07517002282972,195,60.1771198586739,529.904,in_progress,0.0
39,15.0,5.33828253421747,-2.498071480142292,-130.61323289861534,30.0,1.25,[30.0, 1.25],1.202,False,True,2.441776427015585,196,60.1771198586739,530.024,in_progress,0.0
39,16.0,5.284807757961943,-2.5875809703813197,-125.89972534428358,30.0,3.619369464709654,[30.0, 3.619369464709654],1.202,False,True,2.6159439952359476,196,60.1771198586739,530.113,in_progress,0.0
39,17.0,5.197012660888772,-2.7565414604744487,-119.42097894841316,5.959247342121067,3.980253256719501,[5.959247342121067, 3.980253256719501],1.202,False,True,2.9320641160308525,197,60.1771198586739,530.189,in_progress,0.0
39,18.0,5.141437795231244,-2.900662873821766,-114.8451835235002,-30.0,1.6739860698988287,[-30.0, 1.6739860698988287],1.202,False,True,3.186747588847494,197,60.1771198586739,530.226,in_progress,0.0
39,19.0,5.083032952061571,-3.0587518677039047,-111.45039677133198,-30.0,1.25,[-30.0, 1.25],1.202,False,True,3.4627559842391187,198,60.1771198586739,530.364,in_progress,0.0
39,20.0,5.016590230168387,-3.202453768837014,-113.07472777927649,30.0,1.4845881632711453,[30.0, 1.4845881632711453],1.202,False,True,3.725828880831561,198,60.1771198586739,530.385,in_progress,0.0
39,21.0,4.97959512871397,-3.276303611515662,-114.24502851685993,17.457427855508612,2.720608416739843,[17.457427855508612, 2.720608416739843],1.202,False,True,3.862823402713156,199,60.1771198586739,530.537,in_progress,0.0
39,22.0,4.895979834770933,-3.539596886517927,-108.44024634380992,-0.5838893497829432,1.427653925361639,[-0.5838893497829432, 1.427653925361639],1.202,False,True,4.3143513664177675,200,60.1771198586739,530.588,in_progress,0.0
39,23.0,4.8703435352872235,-3.6611303195168956,-104.55569640134784,-15.449261277104986,1.25,[-15.449261277104986, 1.25],1.003,False,True,4.539928423623863,200,60.1771198586739,530.641,in_progress,0.0
39,24.0,4.841990425495475,-3.7737707549715314,-103.6629765120569,-30.0,4.0,[-30.0, 4.0],1.003,False,True,4.718821048869836,200,60.1771198586739,530.698,in_progress,0.0
39,25.0,4.805497886855163,-3.879943266907427,-105.90169520288451,30.0,3.1176859057945734,[30.0, 3.1176859057945734],1.003,False,True,4.897024576374465,201,60.1771198586739,530.759,in_progress,0.0
39,26.0,4.76943196535879,-3.9666731764693033,-108.42354029030479,-30.0,3.0762570937933154,[-30.0, 3.0762570937933154],1.202,False,True,5.06484997154331,0,60.1771198586739,530.807,in_progress,0.0
39,27.0,4.728803104099339,-4.073835316568625,-109.67556827490137,-30.0,4.0,[-30.0, 4.0],1.202,False,True,5.2416538767587895,0,60.1771198586739,530.864,in_progress,0.0
39,28.0,4.697689627515054,-4.136543980807397,-111.55255460010069,-25.759730781437312,2.669543017828761,[-25.759730781437312, 2.669543017828761],1.202,False,True,5.353366793509323,1,60.1771198586739,530.914,in_progress,0.0
39,29.0,4.565622547425784,-4.336075664547878,-120.72048402403456,-30.0,3.2156175374157705,[-30.0, 3.2156175374157705],1.202,False,True,5.742276770976588,1,60.1771198586739,530.997,in_progress,0.0
39,30.0,4.502552238578226,-4.412548200630957,-124.55351499244158,-30.0,1.3360022828502678,[-30.0, 1.3360022828502678],1.202,False,True,5.905055862550867,2,60.1771198586739,531.054,in_progress,0.0
39,31.0,4.3393356973425945,-4.577102152515136,-136.10866559289227,-30.0,1.25,[-30.0, 1.25],1.202,False,True,6.276846266271747,3,60.1771198586739,531.065,in_progress,0.0
39,32.0,4.294470084356962,-4.617280303423242,-139.08497164654923,-30.0,2.932978869375565,[-30.0, 2.932978869375565],1.202,False,True,6.376285657089269,3,60.1771198586739,531.168,in_progress,0.0
39,33.0,4.077395963774178,-4.767601689450868,-151.4378434765226,-8.446901351762229,1.524149506522951,[-8.446901351762229, 1.524149506522951],1.202,False,True,6.807483662353604,4,60.1771198586739,531.295,in_progress,0.0
39,34.0,3.959258889423732,-4.8201007202805135,-159.18399307521474,20.065840517901066,3.1347343014608997,[20.065840517901066, 3.1347343014608997],1.202,False,True,7.018435204151189,4,60.1771198586739,531.35,in_progress,0.0
39,35.0,3.8413012191619487,-4.874519892820702,-163.59513891477386,22.399732935508204,2.8890115491260473,[22.399732935508204, 2.8890115491260473],1.202,False,True,7.232769642415477,4,60.1771198586739,531.357,in_progress,0.0
39,36.0,3.8011769918718845,-4.896876889997723,-163.71721167094154,30.0,4.0,[30.0, 4.0],1.202,False,True,7.309026764261091,5,60.1771198586739,531.442,in_progress,0.0
39,37.0,3.613855540287632,-5.020793141724844,-156.14108258919137,30.0,4.0,[30.0, 4.0],1.202,False,True,7.681303572668611,5,60.1771198586739,531.542,in_progress,0.0
39,38.0,3.5530765305037266,-5.069645157461325,-151.2394121012668,-27.78244694829732,3.593326175712199,[-27.78244694829732, 3.593326175712199],1.202,False,True,7.809748689087499,6,60.1771198586739,531.586,in_progress,0.0
39,39.0,3.4172256652378694,-5.1791580775140815,-142.36646974823952,-12.167952036370444,4.0,[-12.167952036370444, 4.0],1.202,False,True,8.09691399983727,6,60.1771198586739,531.661,in_progress,0.0
39,40.0,3.2219894905882476,-5.300695207958633,-141.04971282614778,-30.0,3.3638292652760318,[-30.0, 3.3638292652760318],1.202,False,True,8.47904210530767,7,60.1771198586739,531.723,in_progress,0.0
39,41.0,3.0819743748503057,-5.368972911060558,-146.02753829898333,-30.0,1.25,[-30.0, 1.25],1.202,False,True,8.737347119398834,7,60.1771198586739,531.861,in_progress,0.0
39,42.0,2.7839580938985864,-5.488286237073259,-159.91777902137187,26.38268597047044,2.53420961515452,[26.38268597047044, 2.53420961515452],1.202,False,True,9.263114935273663,9,60.1771198586739,531.896,in_progress,0.0
39,43.0,2.6485530954074448,-5.5445807291399785,-162.65366349768234,30.0,1.6736779314636967,[30.0, 1.6736779314636967],1.202,False,True,9.504188266781014,9,60.1771198586739,531.926,in_progress,0.0
39,44.0,2.5882728877527126,-5.574699582372839,-162.29081222166525,30.0,1.2837362311806373,[30.0, 1.2837362311806373],1.202,False,True,9.615845169243926,9,60.1771198586739,531.971,in_progress,0.0
39,45.0,2.5195464052178083,-5.612719779457353,-160.7524613135605,12.798828881095396,2.545802006048411,[12.798828881095396, 2.545802006048411],1.202,False,True,9.746288236488596,9,60.1771198586739,532.069,in_progress,0.0
39,46.0,2.364586536670453,-5.699423689324376,-155.3468317329304,-12.932005010839024,3.2089246715298136,[-12.932005010839024, 3.2089246715298136],1.202,False,True,10.041237849085249,10,60.1771198586739,532.162,in_progress,0.0
