episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
3,1.0,-3.0451069304189065,-6.922712241083281,150.74298431869013,19.949462664985198,2.8527522843764457,[19.949462664985198, 2.8527522843764457],0.0,False,True,0.2330336913421105,30,60.1771198586739,113.342,prepare,0.0
3,2.0,-3.0448981849650707,-6.922816300514314,150.75229752124278,15.827582239226345,1.25,[15.827582239226345, 1.25],1.202,False,True,0.23264653193482976,30,60.1771198586739,113.388,in_progress,0.0
3,3.0,-3.048070802062509,-6.921596699213236,150.86403676445497,-11.868206153641673,2.2728875120100334,[-11.868206153641673, 2.2728875120100334],1.202,False,True,0.238237173336886,30,60.1771198586739,113.437,in_progress,0.0
3,4.0,-3.0506229107964042,-6.9212071033161235,151.06247842489884,22.85458514151648,2.291408144626412,[22.85458514151648, 2.291408144626412],1.202,False,True,0.24225459795802207,30,60.1771198586739,113.488,in_progress,0.0
3,5.0,-3.088369911046451,-6.917392614359967,154.64255508196476,30.0,1.25,[30.0, 1.25],1.202,False,True,0.30009434765219944,31,60.1771198586739,113.56,in_progress,0.0
3,6.0,-3.1501685465516536,-6.920551002140003,161.29981893603332,30.0,1.25,[30.0, 1.25],1.202,False,True,0.3871606772876207,31,60.1771198586739,113.561,in_progress,0.0
3,7.0,-3.2177605096508657,-6.935031959812455,169.42747641432226,-10.703783723754576,1.25,[-10.703783723754576, 1.25],1.202,False,True,0.4734447010289633,31,60.1771198586739,113.722,in_progress,0.0
3,8.0,-3.2706328597888357,-6.940575291058113,173.07083437952033,-30.0,1.25,[-30.0, 1.25],1.202,False,True,0.546218604462978,31,60.1771198586739,113.801,in_progress,0.0
3,9.0,-3.3506353833348563,-6.9270744525191645,172.17085821631292,-18.289019046148034,4.0,[-18.289019046148034, 4.0],1.202,False,True,0.6733272369018023,31,60.1771198586739,113.915,in_progress,0.0
3,10.0,-3.466570296204126,-6.8642116327387335,162.3525137198046,-30.0,4.0,[-30.0, 4.0],1.202,False,True,0.8924706238489954,32,60.1771198586739,113.958,in_progress,0.0
3,11.0,-3.5418832442242354,-6.790530547713498,151.40214309910877,3.751515464546486,2.321657998278768,[3.751515464546486, 2.321657998278768],1.202,False,True,1.0615713927683208,32,60.1771198586739,114.0,in_progress,0.0
3,12.0,-3.5713776915651705,-6.755461754852845,146.22803650402042,-30.0,1.25,[-30.0, 1.25],1.202,False,True,1.1326882517461667,32,60.1771198586739,114.131,in_progress,0.0
3,13.0,-3.699327525421929,-6.628644039170448,135.03273188584387,30.0,1.25,[30.0, 1.25],1.202,False,True,1.4208107424301204,33,60.1771198586739,114.198,in_progress,0.0
3,14.0,-3.7593472760771425,-6.565937984298731,130.84322697983697,30.0,3.24192806035704,[30.0, 3.24192806035704],1.202,False,True,1.558634034816289,33,60.1771198586739,114.269,in_progress,0.0
3,15.0,-3.879172054627765,-6.469411111315979,134.06387479100724,2.280495161300003,1.25,[2.280495161300003, 1.25],1.202,False,True,1.810490594572156,34,60.1771198586739,114.297,in_progress,0.0
3,16.0,-4.003243704311249,-6.381706802069149,140.0327295189354,30.0,2.066725904101725,[30.0, 2.066725904101725],1.202,False,True,2.061420421417892,34,60.1771198586739,114.385,in_progress,0.0
3,17.0,-4.099300394182781,-6.320098844831242,143.2571606199609,7.342903102390174,4.0,[7.342903102390174, 4.0],1.202,False,True,2.2506325125465048,34,60.1771198586739,114.452,in_progress,0.0
3,18.0,-4.1863335254029606,-6.27254258304739,146.2835964365971,10.617898044362384,1.25,[10.617898044362384, 1.25],1.202,False,True,2.4154423697378276,35,60.1771198586739,114.507,in_progress,0.0
3,19.0,-4.1863335254029606,-6.27254258304739,146.2835964365971,-30.0,1.25,[-30.0, 1.25],1.202,False,True,2.4154423697378276,35,60.1771198586739,114.584,in_progress,0.0
3,20.0,-4.347193669162714,-6.206987064476539,153.3348510797419,15.214196890588582,3.520994840401887,[15.214196890588582, 3.520994840401887],1.202,False,True,2.702144249678268,35,60.1771198586739,114.607,in_progress,0.0
3,21.0,-4.471061241693219,-6.16836145984054,158.26803982530032,-30.0,1.25,[-30.0, 1.25],1.202,False,True,2.9134396082402256,36,60.1771198586739,114.634,in_progress,0.0
3,22.0,-4.483784186258851,-6.166088660296065,159.12240744115348,-23.796370511042213,1.25,[-23.796370511042213, 1.25],1.202,False,True,2.93378575116538,36,60.1771198586739,114.773,in_progress,0.0
3,23.0,-4.642205662140516,-6.122171542313601,164.69690826353002,-30.0,4.0,[-30.0, 4.0],1.202,False,True,3.1997163274090856,36,60.1771198586739,114.786,in_progress,0.0
3,24.0,-4.734111370430152,-6.08759247303069,162.82700041009176,-16.27826760198566,2.6220799751014745,[-16.27826760198566, 2.6220799751014745],1.202,False,True,3.3612469193482655,37,60.1771198586739,114.919,in_progress,0.0
3,25.0,-4.919547880170447,-5.9754776066293696,153.14115365684785,-30.0,1.728507073674848,[-30.0, 1.728507073674848],1.202,False,True,3.7210902098621075,37,60.1771198586739,114.95,in_progress,0.0
3,26.0,-5.03947269921387,-5.877917810373005,146.60195160732243,2.2891822948894287,2.044003800425918,[2.2891822948894287, 2.044003800425918],1.202,False,True,3.97377866513873,38,60.1771198586739,115.104,in_progress,0.0
3,27.0,-5.220043797199808,-5.731607693151077,143.12483272251382,-21.207542737628156,4.0,[-21.207542737628156, 4.0],1.202,False,True,4.353787781837227,39,60.1771198586739,115.156,in_progress,0.0
3,28.0,-5.268482168261583,-5.697022035155295,143.26389067508973,14.72739336387506,3.8473060644438526,[14.72739336387506, 3.8473060644438526],1.202,False,True,4.451996324873406,39,60.1771198586739,115.237,in_progress,0.0
3,29.0,-5.45138251826124,-5.571939209525937,145.3453386968703,30.0,1.25,[30.0, 1.25],1.202,False,True,4.818422264514425,40,60.1771198586739,115.311,in_progress,0.0
3,30.0,-5.609060555410286,-5.4948973353205215,151.10537677636944,-30.0,1.25,[-30.0, 1.25],1.202,False,True,5.109733599515942,40,60.1771198586739,115.361,in_progress,0.0
3,31.0,-5.729216107440275,-5.4383893655426,154.27004419058568,30.0,1.25,[30.0, 1.25],1.202,False,True,5.329962274288763,41,60.1771198586739,115.417,in_progress,0.0
3,32.0,-5.773174777489466,-5.415129471454925,154.32364604992503,-20.740485457854355,2.602804478213815,[-20.740485457854355, 2.602804478213815],1.202,False,True,5.412598081099343,41,60.1771198586739,115.47,in_progress,0.0
3,33.0,-5.855132553297207,-5.371643810365385,153.75183612784755,-30.0,3.084409707515544,[-30.0, 3.084409707515544],1.202,False,True,5.566763176783793,41,60.1771198586739,115.54,in_progress,0.0
3,34.0,-6.029186079114509,-5.245461070997257,146.9731013417046,30.0,1.25,[30.0, 1.25],1.202,False,True,5.9211911334169915,42,60.1771198586739,115.593,in_progress,0.0
