episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
12,1.0,1.4205328576211738,1.234788684358079,-17.40399501058927,5.340257438253829,4.0,[5.340257438253829, 4.0],0.0,False,True,0.22764772638923514,120,60.1771198586739,189.924,prepare,0.0
12,2.0,1.4205158503447166,1.2347385702190885,-17.417799885990537,-30.0,2.4692546696285618,[-30.0, 2.4692546696285618],1.282,False,True,0.22762616307886452,120,60.1771198586739,189.967,in_progress,0.0
12,3.0,1.4299157848669701,1.230644853116716,-17.474537088842467,-8.224652834829271,4.0,[-8.224652834829271, 4.0],1.242,False,True,0.24373725422968118,120,60.1771198586739,190.005,in_progress,0.0
12,4.0,1.4698194167887055,1.2120267183188662,-18.69046797435776,5.677439542237138,2.761312838883796,[5.677439542237138, 2.761312838883796],1.282,False,True,0.3122939276022807,121,60.1771198586739,190.12,in_progress,0.0
12,5.0,1.5101469192721517,1.1968055108571534,-19.057368132659395,-25.29666170040092,3.413860950673452,[-25.29666170040092, 3.413860950673452],1.242,False,True,0.38110472904864245,121,60.1771198586739,190.182,in_progress,0.0
12,6.0,1.545026703619209,1.1792773622246795,-20.327004094715665,-0.5587903629344169,4.0,[-0.5587903629344169, 4.0],1.242,False,True,0.441195545088946,121,60.1771198586739,190.232,in_progress,0.0
12,7.0,1.565620442596338,1.1647706001046856,-21.95806812859601,29.813950356660328,4.0,[29.813950356660328, 4.0],1.242,False,True,0.4772227646163696,121,60.1771198586739,190.341,in_progress,0.0
12,8.0,1.6683393006045548,1.1221102205302815,-21.9098785819289,30.0,1.778096250546352,[30.0, 1.778096250546352],1.322,False,True,0.58270236716087,121,60.1771198586739,190.362,in_progress,0.0
12,9.0,1.7382254097893266,1.1157843881314202,-17.339147943095583,23.102308642637198,2.4418192788892785,[23.102308642637198, 2.4418192788892785],1.282,False,True,0.6929296485030934,121,60.1771198586739,190.418,in_progress,0.0
12,10.0,1.839652651017177,1.1235413424648775,-9.16170689625389,30.0,1.25,[30.0, 1.25],1.4020000000000001,False,True,0.8596526131608551,122,60.1771198586739,190.486,in_progress,0.0
12,11.0,1.8915195858915257,1.1342588958489819,-4.551890149732107,30.0,1.9871649929261652,[30.0, 1.9871649929261652],1.322,False,True,0.947599301126556,122,60.1771198586739,190.559,in_progress,0.0
12,12.0,2.113400349035861,1.2155064357031762,12.796804912483381,30.0,2.437713293996225,[30.0, 2.437713293996225],1.282,False,True,1.2441409444434282,122,60.1771198586739,190.668,in_progress,0.0
12,13.0,2.13631612697819,1.2283132397387668,14.719001589167165,30.0,3.541245162021445,[30.0, 3.541245162021445],1.242,False,True,1.2877280835540184,123,60.1771198586739,190.684,in_progress,0.0
12,14.0,2.2347906519768213,1.2958407337691815,23.719461893015513,20.4524442826199,3.2653026940642373,[20.4524442826199, 3.2653026940642373],1.242,False,True,1.4858961700581097,123,60.1771198586739,190.747,in_progress,0.0
12,15.0,2.2943477317021466,1.3487554958983887,30.376168082975486,30.0,1.3541911535032032,[30.0, 1.3541911535032032],1.4020000000000001,False,True,1.5481068903921091,123,60.1771198586739,190.848,in_progress,0.0
12,16.0,2.4846733132168173,1.5768654838950305,57.82025504612103,25.298248371370207,1.6360581251447757,[25.298248371370207, 1.6360581251447757],1.322,False,True,2.020880402802927,124,60.1771198586739,190.954,in_progress,0.0
12,17.0,2.521375498722647,1.6324194272690313,62.32498143951023,28.10864832383914,1.25,[28.10864832383914, 1.25],1.4020000000000001,False,True,2.11272698553282,124,60.1771198586739,190.998,in_progress,0.0
12,18.0,2.5564239299749016,1.698538387890396,67.14631113323989,-22.830787936753865,1.3067825725870992,[-22.830787936753865, 1.3067825725870992],1.4020000000000001,False,True,2.234928132589198,124,60.1771198586739,191.046,in_progress,0.0
12,19.0,2.5769900288915633,1.7391391212331322,70.10094202099032,-30.0,2.7142378030383947,[-30.0, 2.7142378030383947],1.282,False,True,2.3089755612334284,125,60.1771198586739,191.128,in_progress,0.0
12,20.0,2.6338947731261126,1.8286397696298258,71.10832292764346,30.0,3.7789709214532894,[30.0, 3.7789709214532894],1.242,False,True,2.4842024584379008,125,60.1771198586739,191.201,in_progress,0.0
