episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
3,1.0,-3.044891117411363,-6.922850452064189,150.7529667112981,-30.0,2.451984528842826,[-30.0, 2.451984528842826],0.0,False,True,0.23260857893326048,30,60.1771198586739,116.647,prepare,0.0
3,2.0,-3.0448981849650707,-6.922816300514314,150.75229752124278,23.479039908341676,1.25,[23.479039908341676, 1.25],1.202,False,True,0.23264653193482976,30,60.1771198586739,116.708,in_progress,0.0
3,3.0,-3.045427912611797,-6.921080002984448,150.4100845726294,-15.871792707841871,1.25,[-15.871792707841871, 1.25],1.202,False,True,0.23482324422667566,30,60.1771198586739,116.809,in_progress,0.0
3,4.0,-3.0624685540339107,-6.901348716337073,148.3733934446205,30.0,2.000689815227813,[30.0, 2.000689815227813],1.202,False,True,0.275543207779419,31,60.1771198586739,116.862,in_progress,0.0
3,5.0,-3.0811727391243346,-6.88785177497209,148.09784622321868,0.11755383262694608,2.200624766276692,[0.11755383262694608, 2.200624766276692],1.202,False,True,0.31361873956084474,31,60.1771198586739,116.862,in_progress,0.0
3,6.0,-3.1680833607091983,-6.871168807137424,154.9335563658189,5.980090570649452,1.25,[5.980090570649452, 1.25],1.202,False,True,0.4532004183766536,31,60.1771198586739,117.023,in_progress,0.0
3,7.0,-3.2110932150287073,-6.851825102169231,155.09338015612735,11.375523212662998,2.3892092637264986,[11.375523212662998, 2.3892092637264986],1.202,False,True,0.5313592428274533,31,60.1771198586739,117.073,in_progress,0.0
3,8.0,-3.2496942899600905,-6.834764446710336,155.25380799435908,-10.19513882750039,1.6796519856702117,[-10.19513882750039, 1.6796519856702117],1.202,False,True,0.6012008155434873,31,60.1771198586739,117.191,in_progress,0.0
3,9.0,-3.3950622683687115,-6.751784546225834,152.03261303780738,16.47388479517108,2.9451389127154357,[16.47388479517108, 2.9451389127154357],1.202,False,True,0.8793350208667949,32,60.1771198586739,117.247,in_progress,0.0
3,10.0,-3.423531136269542,-6.727688145894066,150.04838339179517,-2.438706840495467,2.099732016513376,[-2.438706840495467, 2.099732016513376],1.202,False,True,0.9401368644806007,32,60.1771198586739,117.315,in_progress,0.0
3,11.0,-3.661291620932495,-6.5967187677672,152.19357172420092,30.0,1.9718977328009064,[30.0, 1.9718977328009064],1.202,False,True,1.391239642857589,33,60.1771198586739,117.419,in_progress,0.0
3,12.0,-3.7527672483482437,-6.558764677489622,154.15647654540615,-17.8544575220959,3.111287745925579,[-17.8544575220959, 3.111287745925579],1.202,False,True,1.5548269065203402,33,60.1771198586739,117.476,in_progress,0.0
3,13.0,-3.822241453091161,-6.531513048683851,155.25113441933894,30.0,3.726660046847738,[30.0, 3.726660046847738],1.202,False,True,1.677779826023762,33,60.1771198586739,117.508,in_progress,0.0
3,14.0,-3.9305440761932706,-6.485871580411243,156.31134676044937,-30.0,1.25,[-30.0, 1.25],1.202,False,True,1.8719883818663297,34,60.1771198586739,117.619,in_progress,0.0
3,15.0,-4.082326206451437,-6.432302703636435,159.8090974750474,-6.189895879964979,1.25,[-6.189895879964979, 1.25],1.202,False,True,2.135943734114809,34,60.1771198586739,117.658,in_progress,0.0
3,16.0,-4.178054672511161,-6.390890229979555,158.9842246782608,30.0,1.911727633472415,[30.0, 1.911727633472415],1.202,False,True,2.308481982598229,35,60.1771198586739,117.726,in_progress,0.0
3,17.0,-4.361419667166359,-6.317311710100501,158.89648974942565,-25.57474507318965,1.25,[-25.57474507318965, 1.25],1.202,False,True,2.6345219136017892,35,60.1771198586739,117.806,in_progress,0.0
3,18.0,-4.472151727515581,-6.2879095919381,161.74235127984159,-30.0,1.25,[-30.0, 1.25],1.202,False,True,2.8193049390356966,36,60.1771198586739,117.872,in_progress,0.0
3,19.0,-4.587886489451436,-6.245651928325092,160.94403046478308,-30.0,1.25,[-30.0, 1.25],1.202,False,True,3.021843631893484,36,60.1771198586739,117.951,in_progress,0.0
3,20.0,-4.732206446304677,-6.176346373415729,157.36923828935116,-30.0,1.25,[-30.0, 1.25],1.202,False,True,3.2874959933170937,37,60.1771198586739,118.06,in_progress,0.0
3,21.0,-4.831040543542871,-6.1108671270794215,152.77890892123494,-30.0,2.050899404893146,[-30.0, 2.050899404893146],1.202,False,True,3.4838297978818185,37,60.1771198586739,118.146,in_progress,0.0
3,22.0,-4.879487820547662,-6.0730096076226765,150.1294163291173,-26.667012002338105,1.25,[-26.667012002338105, 1.25],1.202,False,True,3.5847931168068587,37,60.1771198586739,118.187,in_progress,0.0
3,23.0,-4.897063908482455,-6.057000662722478,148.87149724318073,30.0,1.25,[30.0, 1.25],1.202,False,True,3.623193726929763,37,60.1771198586739,118.217,in_progress,0.0
