episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
27,1.0,-8.27096107864111,0.880096184669296,147.97511480281813,4.382199574892702,1.780233531778247,[4.382199574892702, 1.780233531778247],0.0,False,True,0.23291138367768083,70,60.1771198586739,358.39,prepare,0.0
27,2.0,-8.270817151893663,0.8800595868507713,147.96123149510478,29.649705401296785,3.0834648337142445,[29.649705401296785, 3.0834648337142445],1.003,False,True,0.23268134282039,70,60.1771198586739,358.457,in_progress,0.0
27,3.0,-8.27108591675029,0.8808798403096542,147.734715439356,8.64519468496676,4.0,[8.64519468496676, 4.0],1.003,False,True,0.23383637877147923,70,60.1771198586739,358.569,in_progress,0.0
27,4.0,-8.328898773827845,0.9102746816349352,149.48000177929288,30.0,1.9512059140710991,[30.0, 1.9512059140710991],1.003,False,True,0.34041705401238187,71,60.1771198586739,358.741,in_progress,0.0
27,5.0,-8.43880100247268,0.9170015272527647,160.21855981048216,0.07526765163503413,2.329399624346709,[0.07526765163503413, 2.329399624346709],1.003,False,True,0.49560305056379206,71,60.1771198586739,358.786,in_progress,0.0
27,6.0,-8.455634135004166,0.9147049832039074,162.33741307677974,-28.2213051005766,3.4177623106238086,[-28.2213051005766, 3.4177623106238086],1.003,False,True,0.5116649135102458,71,60.1771198586739,358.792,in_progress,0.0
27,7.0,-8.53177093952921,0.9178034927104376,167.0072978867833,-30.0,4.0,[-30.0, 4.0],1.003,False,True,0.598428514756999,71,60.1771198586739,358.867,in_progress,0.0
27,8.0,-8.53177093952921,0.9178034927104376,167.0072978867833,-30.0,3.6957118755729157,[-30.0, 3.6957118755729157],1.003,False,True,0.598428514756999,71,60.1771198586739,358.932,in_progress,0.0
27,9.0,-8.645404931408228,0.9564237892616304,164.38710285639638,-30.0,3.5254861358379914,[-30.0, 3.5254861358379914],1.003,False,True,0.782136215835072,72,60.1771198586739,358.96,in_progress,0.0
27,10.0,-8.75940052873272,1.0332750625677183,155.25132404447345,11.815639079841432,4.0,[11.815639079841432, 4.0],1.003,False,True,1.0085399272765028,72,60.1771198586739,359.125,in_progress,0.0
27,11.0,-9.004100529681661,1.20394712649383,148.0917344113643,25.482737376283495,3.518205839511416,[25.482737376283495, 3.518205839511416],1.003,False,True,1.4388690551698335,73,60.1771198586739,359.245,in_progress,0.0
27,12.0,-9.135042822869025,1.265761929989562,151.53245218994627,19.37939776446963,2.503633126820658,[19.37939776446963, 2.503633126820658],1.003,False,True,1.5490257863908952,73,60.1771198586739,359.272,in_progress,0.0
27,13.0,-9.306527758651416,1.3217033823758852,158.2573382912398,-17.00632794244151,1.5221294357805488,[-17.00632794244151, 1.5221294357805488],1.003,False,True,1.7687711882083346,74,60.1771198586739,359.349,in_progress,0.0
27,14.0,-9.40508893641498,1.3488294633223892,161.55667968365873,9.62845206464032,1.25,[9.62845206464032, 1.25],0.004,False,False,1.8877704644196802,74,60.1771198586739,359.522,in_progress,0.0
27,15.0,-9.749823031238131,1.4221381075533648,168.5632434338952,-26.737690187870815,2.2221853013642194,[-26.737690187870815, 2.2221853013642194],0.004,True,False,2.0118247403960288,74,60.1771198586739,359.574,off_track,0.0
28,1.0,-8.595500092777174,3.5087283498089885,61.88460256134444,30.0,3.096043396990118,[30.0, 3.096043396990118],0.0,False,True,0.23313131838579304,80,60.1771198586739,359.721,prepare,0.0
28,2.0,-8.595474483157306,3.508750644473786,61.88148754001047,-30.0,3.5417539657042876,[-30.0, 3.5417539657042876],1.003,False,True,0.23318438542802022,80,60.1771198586739,359.755,in_progress,0.0
28,3.0,-8.552199205318361,3.5399501509521363,56.60007779333523,-30.0,2.2737716518484117,[-30.0, 2.2737716518484117],1.003,False,True,0.3134564078922597,81,60.1771198586739,359.928,in_progress,0.0
28,4.0,-8.518744087185862,3.5534927831047987,51.74773782595266,-30.0,1.9668342263211613,[-30.0, 1.9668342263211613],1.003,False,True,0.36015424464724277,81,60.1771198586739,359.979,in_progress,0.0
28,5.0,-8.473557515951157,3.5683601457394736,45.52177325849924,-30.0,1.25,[-30.0, 1.25],1.003,False,True,0.4182551077431207,81,60.1771198586739,359.996,in_progress,0.0
28,6.0,-8.449171792012567,3.574737761275328,42.266308181043556,30.0,1.25,[30.0, 1.25],1.003,False,True,0.4472204005015079,81,60.1771198586739,360.134,in_progress,0.0
28,7.0,-8.303873941342342,3.6615755078857437,37.04948067491418,-23.795195493185304,4.0,[-23.795195493185304, 4.0],1.003,False,True,0.6955541161163092,81,60.1771198586739,360.23,in_progress,0.0
28,8.0,-8.289763951808654,3.6792557680158815,38.471447073298094,14.83207779787866,1.25,[14.83207779787866, 1.25],1.003,False,True,0.7327252316290556,81,60.1771198586739,360.246,in_progress,0.0
28,9.0,-8.268497331974645,3.7043716296129783,39.6684857547434,20.4582540539488,1.509428989081476,[20.4582540539488, 1.509428989081476],1.003,False,True,0.7865458188296426,82,60.1771198586739,360.35,in_progress,0.0
28,10.0,-8.163660261427411,3.8760984454182634,51.72502911589387,27.376739536515714,3.9499886663253863,[27.376739536515714, 3.9499886663253863],1.003,False,True,1.1254961023852594,82,60.1771198586739,360.458,in_progress,0.0
28,11.0,-8.095727184300248,4.05596407352977,62.69279121772473,27.749267454943038,1.8624914637606915,[27.749267454943038, 1.8624914637606915],1.003,False,True,1.4399532427583461,83,60.1771198586739,360.56,in_progress,0.0
28,12.0,-8.073587562866015,4.165043139972686,69.6154690325939,-7.076350838941771,1.9742853943817005,[-7.076350838941771, 1.9742853943817005],1.003,False,True,1.6167659810318646,83,60.1771198586739,360.612,in_progress,0.0
28,13.0,-8.070710928705097,4.18848092721164,71.31995973624488,1.116082219852828,2.1520451593733227,[1.116082219852828, 2.1520451593733227],1.003,False,True,1.6524506035255015,83,60.1771198586739,360.665,in_progress,0.0
28,14.0,-7.969174178220922,4.506107126125026,71.08467046736003,20.07427847202881,2.62970379694143,[20.07427847202881, 2.62970379694143],1.003,False,True,2.1906754521294536,84,60.1771198586739,360.799,in_progress,0.0
