episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
18,1.0,7.7670088120389815,1.1091088393990693,-118.68266275636081,-30.0,1.25,[-30.0, 1.25],0.0,False,True,0.23318546991447642,181,60.1771198586739,264.024,prepare,0.0
18,2.0,7.767139602269947,1.1085990399607,-118.59132131518733,-14.843922111909468,3.6428637051453707,[-14.843922111909468, 3.6428637051453707],1.202,False,True,0.23382419804761634,181,60.1771198586739,264.052,in_progress,0.0
18,3.0,7.765071077501906,1.104015429792024,-118.44086910253579,7.2708670108258815,1.5936645615666598,[7.2708670108258815, 1.5936645615666598],1.202,False,True,0.24215603415697062,182,60.1771198586739,264.142,in_progress,0.0
18,4.0,7.763229739988827,1.0875530067704435,-116.85875741718837,7.449132592609274,3.728561584519098,[7.449132592609274, 3.728561584519098],1.202,False,True,0.2676214381995723,182,60.1771198586739,264.168,in_progress,0.0
18,5.0,7.757139224120334,1.0613824064438,-115.289516565405,17.857117305320138,1.25,[17.857117305320138, 1.25],1.202,False,True,0.31062850408098974,182,60.1771198586739,264.225,in_progress,0.0
18,6.0,7.754128786482694,1.0162442075230063,-111.60910933375037,-30.0,3.1115487349136117,[-30.0, 3.1115487349136117],1.202,False,True,0.378825371326319,182,60.1771198586739,264.302,in_progress,0.0
18,7.0,7.741621256571889,0.9315856511550402,-107.69229135338968,18.53651345293975,4.0,[18.53651345293975, 4.0],1.202,False,True,0.5126246539678969,182,60.1771198586739,264.386,in_progress,0.0
18,8.0,7.7303053561392785,0.8991895460839329,-107.84185062996004,-30.0,4.0,[-30.0, 4.0],1.202,False,True,0.5689128595192439,182,60.1771198586739,264.415,in_progress,0.0
18,9.0,7.717669042701789,0.8449594923262141,-106.81450798150223,-30.0,4.0,[-30.0, 4.0],1.202,False,True,0.6581420723719367,182,60.1771198586739,264.471,in_progress,0.0
18,10.0,7.677901081683822,0.7599079484339314,-109.73368351534512,-9.487194948442905,4.0,[-9.487194948442905, 4.0],1.202,False,True,0.813887855783868,183,60.1771198586739,264.585,in_progress,0.0
18,11.0,7.576711837259633,0.5931267585888886,-116.77605993735442,-30.0,3.89944067741098,[-30.0, 3.89944067741098],1.202,False,True,1.1374204176989422,183,60.1771198586739,264.651,in_progress,0.0
18,12.0,7.407749353562205,0.3955087254535644,-127.64005211510101,-13.893472827084572,2.6021884795225,[-13.893472827084572, 2.6021884795225],1.202,False,True,1.5600569194672342,184,60.1771198586739,264.773,in_progress,0.0
18,13.0,7.351867218522442,0.3473069155140178,-131.49751976497828,-30.0,3.0870563646755507,[-30.0, 3.0870563646755507],1.202,False,True,1.6748885368604194,184,60.1771198586739,264.812,in_progress,0.0
18,14.0,7.240058877568406,0.2629491579930467,-138.190061540912,30.0,1.25,[30.0, 1.25],1.202,False,True,1.8870237260106726,185,60.1771198586739,264.886,in_progress,0.0
18,15.0,7.128187683398486,0.19304570390555686,-146.0775951964565,30.0,4.0,[30.0, 4.0],1.003,False,True,2.0784328012139586,185,60.1771198586739,264.931,in_progress,0.0
18,16.0,6.9865194746015336,0.08939607319601582,-148.33395960107114,30.0,2.8883296660818996,[30.0, 2.8883296660818996],1.003,False,True,2.342683531905876,186,60.1771198586739,265.012,in_progress,0.0
18,17.0,6.920959644286015,0.028798748719014403,-145.8184058464269,30.0,1.3040831386838339,[30.0, 1.3040831386838339],1.003,False,True,2.483372952005003,186,60.1771198586739,265.042,in_progress,0.0
18,18.0,6.884749031821197,-0.007556127927559844,-143.73864662181091,30.0,2.199890558822115,[30.0, 2.199890558822115],1.202,False,True,2.5659058853795047,186,60.1771198586739,265.068,in_progress,0.0
18,19.0,6.718010814301983,-0.19445638888968492,-134.96660954725178,24.283912757870027,4.0,[24.283912757870027, 4.0],1.202,False,True,2.971627368180141,187,60.1771198586739,265.168,in_progress,0.0
18,20.0,6.650335694224166,-0.28420414296379876,-131.53444063346743,30.0,1.25,[30.0, 1.25],1.202,False,True,3.1573336428857735,187,60.1771198586739,265.27,in_progress,0.0
18,21.0,6.560549498586017,-0.42042073976367644,-126.06056930867538,30.0,1.7451484396967583,[30.0, 1.7451484396967583],1.202,False,True,3.427623255732437,188,60.1771198586739,265.286,in_progress,0.0
18,22.0,6.480429070255881,-0.552776317121237,-123.46000033765728,30.0,4.0,[30.0, 4.0],1.202,False,True,3.6854156195187393,188,60.1771198586739,265.36,in_progress,0.0
18,23.0,6.429596900845125,-0.6504809810606986,-120.99431994388083,30.0,2.2319767972341853,[30.0, 2.2319767972341853],1.202,False,True,3.8683704538893915,189,60.1771198586739,265.412,in_progress,0.0
