episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
40,1.0,4.763431633441746,-4.098671759488101,-132.56337785985093,-26.80334748762599,3.580564143167134,[-26.80334748762599, 3.580564143167134],0.0,False,True,0.23310540796533974,0,60.1771198586739,395.554,prepare,0.0
40,2.0,4.763775888656918,-4.0981796143697355,-132.6007547497304,9.789880789950317,1.25,[9.789880789950317, 1.25],1.202,False,True,0.23211614647574344,0,60.1771198586739,395.613,in_progress,0.0
40,3.0,4.758912163133047,-4.103546721063657,-132.59133905719872,-30.0,3.88403336525054,[-30.0, 3.88403336525054],1.202,False,True,0.24415206038869686,0,60.1771198586739,395.705,in_progress,0.0
40,4.0,4.746731625048045,-4.118268783240718,-132.40077033874883,-27.26602229249149,3.132302217668803,[-27.26602229249149, 3.132302217668803],1.202,False,True,0.2758615970002147,1,60.1771198586739,395.743,in_progress,0.0
40,5.0,4.683171616385447,-4.138227720367694,-139.89166625996444,-30.0,4.0,[-30.0, 4.0],1.202,False,True,0.37175145931234393,1,60.1771198586739,395.846,in_progress,0.0
40,6.0,4.663122169284681,-4.141452356311588,-142.49171647172207,-30.0,3.1297124926270845,[-30.0, 3.1297124926270845],1.202,False,True,0.39824122726261146,1,60.1771198586739,395.899,in_progress,0.0
40,7.0,4.604070644201638,-4.146721305827398,-150.03139403759533,30.0,3.3238240906230954,[30.0, 3.3238240906230954],1.202,False,True,0.4710874962035429,1,60.1771198586739,395.985,in_progress,0.0
40,8.0,4.536170576671619,-4.154252435171867,-156.235638643687,30.0,1.475411340337929,[30.0, 1.475411340337929],1.202,False,True,0.5779371486651366,1,60.1771198586739,396.045,in_progress,0.0
40,9.0,4.4607794487988315,-4.187125715738987,-156.73130953129188,30.0,4.0,[30.0, 4.0],1.202,False,True,0.7078364332129243,1,60.1771198586739,396.117,in_progress,0.0
40,10.0,4.301312187033724,-4.326684415318776,-144.62694552582434,-14.994755824714384,4.0,[-14.994755824714384, 4.0],1.202,False,True,1.087618471109439,2,60.1771198586739,396.284,in_progress,0.0
40,11.0,4.192164949854222,-4.445915783209103,-138.14674225707876,4.3772519393802725,1.8260465985188739,[4.3772519393802725, 1.8260465985188739],1.202,False,True,1.3501898318661414,3,60.1771198586739,396.362,in_progress,0.0
40,12.0,4.0991401737021755,-4.532309391921171,-137.70513725583163,-30.0,3.4103326715900115,[-30.0, 3.4103326715900115],1.202,False,True,1.5677198424576315,3,60.1771198586739,396.428,in_progress,0.0
40,13.0,3.9682947871225815,-4.650946429158887,-138.30582803821204,-30.0,1.8465306460250908,[-30.0, 1.8465306460250908],1.202,False,True,1.8569008550863593,4,60.1771198586739,396.46,in_progress,0.0
40,14.0,3.8938014708749984,-4.7023840380654285,-140.80081237452134,-20.25752280424132,1.25,[-20.25752280424132, 1.25],1.202,False,True,2.0085474703878723,4,60.1771198586739,396.554,in_progress,0.0
40,15.0,3.7939696571602846,-4.764629392326536,-144.01015941535564,10.103276285814204,2.2800903281288916,[10.103276285814204, 2.2800903281288916],1.202,False,True,2.2040457551498887,4,60.1771198586739,396.621,in_progress,0.0
40,16.0,3.670041349563244,-4.839367124959642,-146.36838404739538,30.0,3.167346115941112,[30.0, 3.167346115941112],1.202,False,True,2.444526528078551,5,60.1771198586739,396.669,in_progress,0.0
