episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
44,1.0,-5.680356572375893,-5.4706487206778585,151.28314807527426,-19.326708570137153,1.25,[-19.326708570137153, 1.25],0.0,False,True,0.23299764279142432,40,60.1771198586739,454.775,prepare,0.0
44,2.0,-5.680395488220767,-5.470638563624301,151.28351490710182,-30.0,3.4203057641178436,[-30.0, 3.4203057641178436],1.202,False,True,0.23306246601209613,40,60.1771198586739,454.813,in_progress,0.0
44,3.0,-5.707919504803377,-5.434122971015809,146.89390101119199,-1.1749453882199994,4.0,[-1.1749453882199994, 4.0],1.202,False,True,0.30233384070376124,41,60.1771198586739,454.984,in_progress,0.0
44,4.0,-5.796433336984417,-5.347702672867407,142.67086509148217,30.0,1.25,[30.0, 1.25],1.202,False,True,0.5003385325516974,41,60.1771198586739,455.119,in_progress,0.0
44,5.0,-5.81800974156341,-5.332922785722531,142.8099413412681,30.0,1.25,[30.0, 1.25],1.202,False,True,0.5436108038530257,41,60.1771198586739,455.15,in_progress,0.0
44,6.0,-5.84403819209619,-5.320300617239259,143.90437945628096,30.0,1.25,[30.0, 1.25],1.202,False,True,0.5916211560094031,41,60.1771198586739,455.175,in_progress,0.0
44,7.0,-5.902740713480371,-5.301187648972489,148.23824240840668,6.384059505305139,4.0,[6.384059505305139, 4.0],1.202,False,True,0.6924260195266901,41,60.1771198586739,455.264,in_progress,0.0
44,8.0,-5.979477097335896,-5.281403509923315,153.5414482224815,-30.0,4.0,[-30.0, 4.0],1.202,False,True,0.8200437223416096,42,60.1771198586739,455.309,in_progress,0.0
44,9.0,-6.057220420588228,-5.255355971785653,156.27333039125534,16.14683372061458,3.9541982784210252,[16.14683372061458, 3.9541982784210252],1.202,False,True,0.9541330622836186,42,60.1771198586739,455.359,in_progress,0.0
44,10.0,-6.1476676851122125,-5.215479773077579,156.37260054692763,-19.482611617425864,1.9267219466104746,[-19.482611617425864, 1.9267219466104746],1.202,False,True,1.1177810210723975,42,60.1771198586739,455.47,in_progress,0.0
44,11.0,-6.317895134451622,-5.145128821310522,156.7716373570872,8.354948552851816,1.5325358630448656,[8.354948552851816, 1.5325358630448656],1.202,False,True,1.4220030944530448,43,60.1771198586739,455.505,in_progress,0.0
44,12.0,-6.393036179787209,-5.106395789805415,155.4588451960778,-30.0,4.0,[-30.0, 4.0],1.202,False,True,1.5624246908912953,43,60.1771198586739,455.607,in_progress,0.0
